date,underlying,commodity_id,rank,member_name,long_position,long_position_change,short_position,short_position_change
2017-03-21,IF,,15,南华期货,,,949.0,22.0
2017-03-21,IF,IF,15,招商期货,1025.0,94.0,,
2017-03-21,IF,IF,16,乾坤期货,828.0,-173.0,,
2017-03-21,IF,,16,鲁证期货,,,858.0,72.0
2017-03-21,IF,IF,17,浙商期货,676.0,-6.0,,
2017-03-21,IF,,17,申银万国,,,838.0,174.0
2017-03-21,IF,IF,18,上海东证,645.0,30.0,,
2017-03-21,IF,,18,建信期货,,,806.0,23.0
2017-03-21,IF,,19,中金期货,,,430.0,-12.0
2017-03-21,IF,IF,19,光大期货,417.0,-43.0,,
2017-03-21,IF,IF,20,国信期货,398.0,-26.0,,
2017-03-21,IF,,20,浙商期货,,,375.0,86.0
﻿2017-03-22,IF,IF,1,中信期货,4114.0,-81.0,7254.0,21.0
2017-03-22,IF,IF,2,五矿经易,3969.0,46.0,,
2017-03-22,IF,,2,国泰君安,,,3009.0,-59.0
2017-03-22,IF,,3,上海东证,,,2719.0,82.0
2017-03-22,IF,IF,3,国泰君安,3596.0,-55.0,,
2017-03-22,IF,IF,4,银河期货,3248.0,71.0,2187.0,128.0
2017-03-22,IF,IF,5,中金期货,3053.0,-42.0,,
2017-03-22,IF,,5,华泰期货,,,2067.0,38.0
2017-03-22,IF,IF,6,南华期货,2762.0,-31.0,,
2017-03-22,IF,,6,招商期货,,,2002.0,1.0
2017-03-22,IF,,7,光大期货,,,1957.0,2.0
2017-03-22,IF,IF,7,国投安信,1938.0,367.0,,
2017-03-22,IF,,8,国投安信,,,1778.0,2.0
2017-03-22,IF,IF,8,永安期货,1615.0,68.0,,
2017-03-22,IF,,9,广发期货,,,1696.0,-98.0
2017-03-22,IF,IF,9,海通期货,1490.0,67.0,,
2017-03-22,IF,IF,10,广发期货,1482.0,-91.0,,
2017-03-22,IF,,10,海通期货,,,1652.0,145.0
2017-03-22,IF,IF,11,华泰期货,1409.0,53.0,,
2017-03-22,IF,,11,永安期货,,,1620.0,20.0
2017-03-22,IF,,12,国信期货,,,1332.0,-36.0
2017-03-22,IF,IF,12,鲁证期货,1248.0,74.0,,
2017-03-22,IF,,13,兴证期货,,,1272.0,-61.0
2017-03-22,IF,IF,13,申银万国,1226.0,-94.0,,
2017-03-22,IF,,14,兴业期货,,,1080.0,-13.0
2017-03-22,IF,IF,14,兴证期货,1220.0,-83.0,,
2017-03-22,IF,IF,15,招商期货,976.0,-49.0,,
2017-03-22,IF,,15,鲁证期货,,,834.0,-24.0
2017-03-22,IF,,16,南华期货,,,824.0,35.0
2017-03-22,IF,IF,16,浙商期货,721.0,45.0,,
2017-03-22,IF,IF,17,乾坤期货,642.0,-186.0,,
2017-03-22,IF,,17,建信期货,,,789.0,-17.0
2017-03-22,IF,IF,18,中信建投,591.0,79.0,,
2017-03-22,IF,,18,申银万国,,,787.0,-51.0
2017-03-22,IF,,19,中金期货,,,421.0,-9.0
2017-03-22,IF,IF,19,光大期货,441.0,24.0,,
2017-03-22,IF,,20,华西期货,,,362.0,11.0
2017-03-22,IF,IF,20,安粮期货,405.0,103.0,,
﻿2017-03-23,IF,IF,1,中信期货,4216.0,102.0,7130.0,-124.0
2017-03-23,IF,IF,2,五矿经易,3952.0,-17.0,,
2017-03-23,IF,,2,银河期货,,,3154.0,967.0
2017-03-23,IF,IF,3,国泰君安,3586.0,-10.0,2940.0,-69.0
2017-03-23,IF,,4,上海东证,,,2606.0,-113.0
2017-03-23,IF,IF,4,银河期货,3302.0,54.0,,
2017-03-23,IF,IF,5,中金期货,3148.0,95.0,,
2017-03-23,IF,,5,华泰期货,,,2151.0,84.0
2017-03-23,IF,IF,6,南华期货,2841.0,79.0,,
2017-03-23,IF,,6,招商期货,,,1975.0,-27.0
2017-03-23,IF,,7,光大期货,,,1948.0,-9.0
2017-03-23,IF,IF,7,国投安信,2155.0,217.0,,
2017-03-23,IF,,8,广发期货,,,1845.0,149.0
2017-03-23,IF,IF,8,永安期货,1655.0,40.0,,
2017-03-23,IF,,9,国投安信,,,1805.0,27.0
2017-03-23,IF,IF,9,广发期货,1591.0,109.0,,
2017-03-23,IF,IF,10,海通期货,1508.0,18.0,1534.0,-118.0
2017-03-23,IF,IF,11,华泰期货,1479.0,70.0,,
2017-03-23,IF,,11,永安期货,,,1487.0,-133.0
2017-03-23,IF,IF,12,兴证期货,1311.0,91.0,,
2017-03-23,IF,,12,国信期货,,,1302.0,-30.0
2017-03-23,IF,,13,兴证期货,,,1265.0,-7.0
2017-03-23,IF,IF,13,鲁证期货,1283.0,35.0,,
2017-03-23,IF,,14,兴业期货,,,1079.0,-1.0
2017-03-23,IF,IF,14,申银万国,1226.0,0.0,,
2017-03-23,IF,,15,南华期货,,,1042.0,72.0
2017-03-23,IF,IF,15,招商期货,1053.0,77.0,,
2017-03-23,IF,IF,16,浙商期货,774.0,53.0,,
2017-03-23,IF,,16,申银万国,,,841.0,54.0
2017-03-23,IF,IF,17,中信建投,590.0,-1.0,,
2017-03-23,IF,,17,鲁证期货,,,829.0,-5.0
2017-03-23,IF,IF,18,乾坤期货,538.0,-104.0,,
2017-03-23,IF,,18,建信期货,,,759.0,-30.0
2017-03-23,IF,IF,19,安粮期货,461.0,56.0,,
2017-03-23,IF,,19,浙商期货,,,378.0,25.0
2017-03-23,IF,IF,20,光大期货,442.0,1.0,,
2017-03-23,IF,,20,华西期货,,,370.0,8.0
﻿2017-03-24,IF,IF,1,中信期货,4300.0,84.0,7234.0,104.0
2017-03-24,IF,IF,2,五矿经易,3998.0,46.0,,
2017-03-24,IF,,2,银河期货,,,3098.0,-56.0
2017-03-24,IF,IF,3,国泰君安,3663.0,77.0,2946.0,6.0
2017-03-24,IF,,4,上海东证,,,2705.0,99.0
2017-03-24,IF,IF,4,银河期货,3302.0,0.0,,
2017-03-24,IF,IF,5,中金期货,3069.0,-79.0,,
2017-03-24,IF,,5,华泰期货,,,2302.0,151.0
2017-03-24,IF,,6,光大期货,,,1969.0,21.0
2017-03-24,IF,IF,6,南华期货,2794.0,-47.0,,
2017-03-24,IF,IF,7,国投安信,2207.0,52.0,,
2017-03-24,IF,,7,广发期货,,,1864.0,19.0
2017-03-24,IF,,8,招商期货,,,1848.0,-127.0
2017-03-24,IF,IF,8,永安期货,1822.0,167.0,,
2017-03-24,IF,,9,国投安信,,,1821.0,16.0
2017-03-24,IF,IF,9,海通期货,1592.0,84.0,,
2017-03-24,IF,IF,10,广发期货,1480.0,-111.0,,
2017-03-24,IF,,10,海通期货,,,1533.0,-1.0
2017-03-24,IF,IF,11,华泰期货,1432.0,-47.0,,
2017-03-24,IF,,11,永安期货,,,1467.0,-20.0
2017-03-24,IF,IF,12,兴证期货,1421.0,110.0,1295.0,30.0
2017-03-24,IF,,13,国信期货,,,1250.0,-52.0
2017-03-24,IF,IF,13,申银万国,1212.0,-14.0,,
2017-03-24,IF,,14,兴业期货,,,1091.0,12.0
2017-03-24,IF,IF,14,鲁证期货,1196.0,-87.0,,
2017-03-24,IF,,15,南华期货,,,970.0,-72.0
2017-03-24,IF,IF,15,招商期货,947.0,-106.0,,
2017-03-24,IF,IF,16,上海东证,748.0,179.0,,
2017-03-24,IF,,16,申银万国,,,834.0,-7.0
2017-03-24,IF,IF,17,浙商期货,722.0,-52.0,,
2017-03-24,IF,,17,鲁证期货,,,772.0,-57.0
2017-03-24,IF,IF,18,安粮期货,459.0,-2.0,,
2017-03-24,IF,,18,建信期货,,,756.0,-3.0
2017-03-24,IF,IF,19,乾坤期货,455.0,-83.0,,
2017-03-24,IF,,19,浙商期货,,,370.0,-8.0
2017-03-24,IF,IF,20,光大期货,441.0,-1.0,,
2017-03-24,IF,,20,华西期货,,,356.0,-14.0
﻿2017-03-27,IF,IF,1,中信期货,4233.0,-67.0,7327.0,93.0
2017-03-27,IF,IF,2,五矿经易,3985.0,-13.0,,
2017-03-27,IF,,2,银河期货,,,3070.0,-28.0
2017-03-27,IF,,3,上海东证,,,2915.0,210.0
2017-03-27,IF,IF,3,国泰君安,3632.0,-31.0,,
2017-03-27,IF,,4,国泰君安,,,2833.0,-113.0
2017-03-27,IF,IF,4,银河期货,3296.0,-6.0,,
2017-03-27,IF,IF,5,中金期货,3035.0,-34.0,,
2017-03-27,IF,,5,华泰期货,,,2070.0,-66.0
2017-03-27,IF,,6,光大期货,,,1879.0,-90.0
2017-03-27,IF,IF,6,南华期货,2813.0,19.0,,
2017-03-27,IF,IF,7,国投安信,2252.0,45.0,,
2017-03-27,IF,,7,广发期货,,,1858.0,-6.0
2017-03-27,IF,,8,国投安信,,,1828.0,7.0
2017-03-27,IF,IF,8,永安期货,2016.0,194.0,,
2017-03-27,IF,,9,招商期货,,,1605.0,-243.0
2017-03-27,IF,IF,9,海通期货,1510.0,-82.0,,
2017-03-27,IF,IF,10,广发期货,1502.0,22.0,,
2017-03-27,IF,,10,海通期货,,,1594.0,61.0
2017-03-27,IF,,11,兴证期货,,,1400.0,-50.0
2017-03-27,IF,IF,11,华泰期货,1387.0,-45.0,,
2017-03-27,IF,IF,12,兴证期货,1384.0,-37.0,,
2017-03-27,IF,,12,永安期货,,,1395.0,-72.0
2017-03-27,IF,,13,国信期货,,,1238.0,-12.0
2017-03-27,IF,IF,13,申银万国,1278.0,66.0,,
2017-03-27,IF,,14,兴业期货,,,1117.0,26.0
2017-03-27,IF,IF,14,鲁证期货,1152.0,-44.0,,
2017-03-27,IF,,15,南华期货,,,957.0,-13.0
2017-03-27,IF,IF,15,招商期货,950.0,3.0,,
2017-03-27,IF,IF,16,浙商期货,701.0,-21.0,,
2017-03-27,IF,,16,申银万国,,,830.0,-4.0
2017-03-27,IF,IF,17,上海东证,670.0,-78.0,,
2017-03-27,IF,,17,鲁证期货,,,805.0,33.0
2017-03-27,IF,IF,18,安粮期货,464.0,5.0,,
2017-03-27,IF,,18,建信期货,,,664.0,-92.0
2017-03-27,IF,IF,19,光大期货,459.0,18.0,,
2017-03-27,IF,,19,浙商期货,,,378.0,8.0
2017-03-27,IF,IF,20,乾坤期货,406.0,-49.0,,
2017-03-27,IF,,20,华西期货,,,375.0,19.0
﻿2017-03-28,IF,IF,1,中信期货,4295.0,62.0,7421.0,94.0
2017-03-28,IF,IF,2,五矿经易,3878.0,-107.0,,
2017-03-28,IF,,2,银河期货,,,3144.0,74.0
2017-03-28,IF,IF,3,国泰君安,3612.0,-20.0,2941.0,108.0
2017-03-28,IF,,4,上海东证,,,2851.0,-64.0
2017-03-28,IF,IF,4,银河期货,3105.0,-191.0,,
2017-03-28,IF,IF,5,中金期货,2994.0,-41.0,,
2017-03-28,IF,,5,华泰期货,,,2074.0,4.0
2017-03-28,IF,,6,光大期货,,,1871.0,-8.0
2017-03-28,IF,IF,6,南华期货,2804.0,-9.0,,
2017-03-28,IF,IF,7,国投安信,2227.0,-25.0,,
2017-03-28,IF,,7,广发期货,,,1855.0,-3.0
2017-03-28,IF,,8,国投安信,,,1814.0,-14.0
2017-03-28,IF,IF,8,永安期货,2001.0,-15.0,,
2017-03-28,IF,,9,招商期货,,,1647.0,42.0
2017-03-28,IF,IF,9,海通期货,1477.0,-33.0,,
2017-03-28,IF,IF,10,广发期货,1468.0,-34.0,,
2017-03-28,IF,,10,海通期货,,,1543.0,-51.0
2017-03-28,IF,,11,兴证期货,,,1397.0,-3.0
2017-03-28,IF,IF,11,华泰期货,1442.0,55.0,,
2017-03-28,IF,IF,12,兴证期货,1384.0,0.0,,
2017-03-28,IF,,12,永安期货,,,1396.0,1.0
2017-03-28,IF,,13,国信期货,,,1221.0,-17.0
2017-03-28,IF,IF,13,申银万国,1305.0,27.0,,
2017-03-28,IF,,14,兴业期货,,,1133.0,16.0
2017-03-28,IF,IF,14,鲁证期货,1164.0,12.0,,
2017-03-28,IF,IF,15,招商期货,976.0,26.0,,
2017-03-28,IF,,15,鲁证期货,,,841.0,36.0
2017-03-28,IF,,16,南华期货,,,753.0,-46.0
2017-03-28,IF,IF,16,浙商期货,724.0,23.0,,
2017-03-28,IF,IF,17,上海东证,717.0,47.0,,
2017-03-28,IF,,17,申银万国,,,748.0,-82.0
2017-03-28,IF,IF,18,光大期货,508.0,49.0,,
2017-03-28,IF,,18,建信期货,,,731.0,67.0
2017-03-28,IF,IF,19,安粮期货,460.0,-4.0,,
2017-03-28,IF,,19,浙商期货,,,403.0,25.0
2017-03-28,IF,IF,20,乾坤期货,405.0,-1.0,,
2017-03-28,IF,,20,华西期货,,,364.0,-11.0
﻿2017-03-29,IF,IF,1,中信期货,4327.0,32.0,7694.0,273.0
2017-03-29,IF,IF,2,五矿经易,3852.0,-26.0,,
2017-03-29,IF,,2,银河期货,,,3100.0,-44.0
2017-03-29,IF,IF,3,国泰君安,3572.0,-40.0,2936.0,-5.0
2017-03-29,IF,,4,上海东证,,,2883.0,32.0
2017-03-29,IF,IF,4,银河期货,3184.0,79.0,,
2017-03-29,IF,IF,5,中金期货,2972.0,-22.0,,
2017-03-29,IF,,5,华泰期货,,,2331.0,109.0
2017-03-29,IF,IF,6,南华期货,2850.0,46.0,,
2017-03-29,IF,,6,广发期货,,,1848.0,-7.0
2017-03-29,IF,,7,光大期货,,,1802.0,-69.0
2017-03-29,IF,IF,7,国投安信,2255.0,28.0,,
2017-03-29,IF,,8,国投安信,,,1791.0,-23.0
2017-03-29,IF,IF,8,永安期货,2019.0,18.0,,
2017-03-29,IF,IF,9,广发期货,1490.0,22.0,,
2017-03-29,IF,,9,海通期货,,,1557.0,14.0
2017-03-29,IF,,10,招商期货,,,1504.0,-143.0
2017-03-29,IF,IF,10,海通期货,1466.0,-11.0,,
2017-03-29,IF,IF,11,兴证期货,1431.0,47.0,1434.0,37.0
2017-03-29,IF,,12,永安期货,,,1367.0,-29.0
2017-03-29,IF,IF,12,申银万国,1381.0,76.0,,
2017-03-29,IF,IF,13,华泰期货,1307.0,-135.0,,
2017-03-29,IF,,13,国信期货,,,1190.0,-31.0
2017-03-29,IF,,14,兴业期货,,,1119.0,-14.0
2017-03-29,IF,IF,14,鲁证期货,1191.0,27.0,,
2017-03-29,IF,,15,南华期货,,,907.0,5.0
2017-03-29,IF,IF,15,招商期货,1033.0,57.0,,
2017-03-29,IF,IF,16,浙商期货,739.0,15.0,,
2017-03-29,IF,,16,申银万国,,,801.0,53.0
2017-03-29,IF,IF,17,中信建投,567.0,91.0,,
2017-03-29,IF,,17,鲁证期货,,,797.0,114.0
2017-03-29,IF,IF,18,光大期货,538.0,30.0,,
2017-03-29,IF,,18,建信期货,,,738.0,7.0
2017-03-29,IF,IF,19,安粮期货,464.0,4.0,,
2017-03-29,IF,,19,浙商期货,,,417.0,14.0
2017-03-29,IF,,20,华西期货,,,394.0,30.0
2017-03-29,IF,IF,20,国信期货,429.0,51.0,,
﻿2017-03-30,IF,IF,1,中信期货,4371.0,44.0,7316.0,-378.0
2017-03-30,IF,,2,上海东证,,,3288.0,405.0
2017-03-30,IF,IF,2,五矿经易,3739.0,-113.0,,
2017-03-30,IF,IF,3,国泰君安,3563.0,-9.0,,
2017-03-30,IF,,3,银河期货,,,3054.0,-46.0
2017-03-30,IF,,4,国泰君安,,,2956.0,20.0
2017-03-30,IF,IF,4,银河期货,3163.0,-21.0,,
2017-03-30,IF,IF,5,中金期货,2963.0,-9.0,,
2017-03-30,IF,,5,华泰期货,,,2574.0,243.0
2017-03-30,IF,,6,光大期货,,,1817.0,15.0
2017-03-30,IF,IF,6,南华期货,2674.0,-176.0,,
2017-03-30,IF,IF,7,国投安信,2301.0,46.0,,
2017-03-30,IF,,7,广发期货,,,1792.0,-56.0
2017-03-30,IF,,8,国投安信,,,1738.0,-53.0
2017-03-30,IF,IF,8,永安期货,1593.0,-426.0,,
2017-03-30,IF,IF,9,广发期货,1494.0,4.0,,
2017-03-30,IF,,9,海通期货,,,1397.0,-160.0
2017-03-30,IF,,10,兴证期货,,,1385.0,-49.0
2017-03-30,IF,IF,10,海通期货,1465.0,-1.0,,
2017-03-30,IF,IF,11,华泰期货,1431.0,124.0,,
2017-03-30,IF,,11,招商期货,,,1272.0,-232.0
2017-03-30,IF,,12,永安期货,,,1255.0,-112.0
2017-03-30,IF,IF,12,申银万国,1388.0,7.0,,
2017-03-30,IF,IF,13,兴证期货,1325.0,-106.0,,
2017-03-30,IF,,13,国信期货,,,1179.0,-11.0
2017-03-30,IF,,14,兴业期货,,,894.0,-225.0
2017-03-30,IF,IF,14,鲁证期货,1086.0,-105.0,,
2017-03-30,IF,IF,15,招商期货,935.0,-98.0,,
2017-03-30,IF,,15,申银万国,,,796.0,-5.0
2017-03-30,IF,IF,16,浙商期货,733.0,-6.0,,
2017-03-30,IF,,16,鲁证期货,,,762.0,-35.0
2017-03-30,IF,IF,17,中信建投,626.0,59.0,,
2017-03-30,IF,,17,建信期货,,,757.0,19.0
2017-03-30,IF,IF,18,光大期货,548.0,10.0,,
2017-03-30,IF,,18,南华期货,,,636.0,-103.0
2017-03-30,IF,IF,19,安粮期货,485.0,21.0,,
2017-03-30,IF,,19,浙商期货,,,444.0,27.0
2017-03-30,IF,,20,华西期货,,,401.0,7.0
2017-03-30,IF,IF,20,国信期货,404.0,-25.0,,
﻿2017-03-31,IF,IF,1,中信期货,4202.0,-169.0,7041.0,-275.0
2017-03-31,IF,,2,上海东证,,,3336.0,48.0
2017-03-31,IF,IF,2,五矿经易,3711.0,-28.0,,
2017-03-31,IF,IF,3,国泰君安,3474.0,-89.0,,
2017-03-31,IF,,3,银河期货,,,2955.0,-99.0
2017-03-31,IF,,4,国泰君安,,,2919.0,-37.0
2017-03-31,IF,IF,4,银河期货,3097.0,-66.0,,
2017-03-31,IF,IF,5,中金期货,2941.0,-22.0,,
2017-03-31,IF,,5,华泰期货,,,2458.0,-116.0
2017-03-31,IF,,6,光大期货,,,1747.0,-70.0
2017-03-31,IF,IF,6,南华期货,2545.0,-129.0,,
2017-03-31,IF,IF,7,国投安信,2533.0,232.0,1742.0,4.0
2017-03-31,IF,,8,广发期货,,,1634.0,-158.0
2017-03-31,IF,IF,8,永安期货,1506.0,-87.0,,
2017-03-31,IF,IF,9,海通期货,1408.0,-57.0,1434.0,37.0
2017-03-31,IF,,10,兴证期货,,,1281.0,-104.0
2017-03-31,IF,IF,10,申银万国,1355.0,-33.0,,
2017-03-31,IF,IF,11,广发期货,1332.0,-162.0,,
2017-03-31,IF,,11,招商期货,,,1189.0,-83.0
2017-03-31,IF,IF,12,华泰期货,1304.0,-127.0,,
2017-03-31,IF,,12,永安期货,,,1177.0,-78.0
2017-03-31,IF,IF,13,兴证期货,1274.0,-51.0,,
2017-03-31,IF,,13,国信期货,,,1100.0,-79.0
2017-03-31,IF,IF,14,鲁证期货,989.0,-97.0,770.0,8.0
2017-03-31,IF,IF,15,招商期货,878.0,-57.0,,
2017-03-31,IF,,15,申银万国,,,764.0,-32.0
2017-03-31,IF,,16,兴业期货,,,753.0,-141.0
2017-03-31,IF,IF,16,浙商期货,753.0,20.0,,
2017-03-31,IF,IF,17,中信建投,590.0,-36.0,,
2017-03-31,IF,,17,建信期货,,,715.0,-42.0
2017-03-31,IF,,18,南华期货,,,611.0,-25.0
2017-03-31,IF,IF,18,安粮期货,585.0,100.0,,
2017-03-31,IF,IF,19,光大期货,458.0,-90.0,,
2017-03-31,IF,,19,浙商期货,,,472.0,28.0
2017-03-31,IF,,20,华西期货,,,343.0,-58.0
2017-03-31,IF,IF,20,国信期货,386.0,-18.0,,
﻿2017-04-05,IF,IF,1,中信期货,4259.0,57.0,6889.0,-152.0
2017-04-05,IF,IF,2,五矿经易,3689.0,-22.0,,
2017-04-05,IF,,2,银河期货,,,2873.0,-82.0
2017-04-05,IF,IF,3,国泰君安,3373.0,-101.0,2828.0,-91.0
2017-04-05,IF,,4,上海东证,,,2810.0,-526.0
2017-04-05,IF,IF,4,银河期货,3029.0,-68.0,,
2017-04-05,IF,IF,5,中金期货,2726.0,-215.0,,
2017-04-05,IF,,5,华泰期货,,,2671.0,213.0
2017-04-05,IF,,6,光大期货,,,1816.0,69.0
2017-04-05,IF,IF,6,南华期货,2608.0,63.0,,
2017-04-05,IF,IF,7,国投安信,1881.0,-652.0,,
2017-04-05,IF,,7,广发期货,,,1752.0,118.0
2017-04-05,IF,,8,国投安信,,,1645.0,-97.0
2017-04-05,IF,IF,8,海通期货,1469.0,61.0,,
2017-04-05,IF,IF,9,兴证期货,1464.0,190.0,1464.0,183.0
2017-04-05,IF,IF,10,广发期货,1414.0,82.0,,
2017-04-05,IF,,10,海通期货,,,1396.0,-38.0
2017-04-05,IF,IF,11,华泰期货,1412.0,108.0,,
2017-04-05,IF,,11,招商期货,,,1250.0,61.0
2017-04-05,IF,IF,12,永安期货,1354.0,-152.0,1205.0,28.0
2017-04-05,IF,,13,国信期货,,,938.0,-162.0
2017-04-05,IF,IF,13,申银万国,1278.0,-77.0,,
2017-04-05,IF,IF,14,招商期货,942.0,64.0,,
2017-04-05,IF,,14,鲁证期货,,,823.0,53.0
2017-04-05,IF,,15,建信期货,,,701.0,-14.0
2017-04-05,IF,IF,15,鲁证期货,893.0,-96.0,,
2017-04-05,IF,IF,16,浙商期货,769.0,16.0,,
2017-04-05,IF,,16,申银万国,,,695.0,-69.0
2017-04-05,IF,IF,17,上海东证,694.0,122.0,,
2017-04-05,IF,,17,南华期货,,,644.0,33.0
2017-04-05,IF,,18,华西期货,,,406.0,63.0
2017-04-05,IF,IF,18,安粮期货,581.0,-4.0,,
2017-04-05,IF,IF,19,中信建投,547.0,-43.0,,
2017-04-05,IF,,19,浙商期货,,,406.0,-66.0
2017-04-05,IF,IF,20,光大期货,412.0,-46.0,,
2017-04-05,IF,,20,兴业期货,,,404.0,-3.0
﻿2017-04-06,IF,IF,1,中信期货,4156.0,-103.0,6894.0,5.0
2017-04-06,IF,IF,2,五矿经易,3741.0,52.0,,
2017-04-06,IF,,2,银河期货,,,2881.0,8.0
2017-04-06,IF,IF,3,国泰君安,3462.0,89.0,2775.0,-53.0
2017-04-06,IF,,4,上海东证,,,2773.0,-37.0
2017-04-06,IF,IF,4,银河期货,3083.0,54.0,,
2017-04-06,IF,IF,5,中金期货,2728.0,2.0,,
2017-04-06,IF,,5,华泰期货,,,2478.0,-193.0
2017-04-06,IF,IF,6,南华期货,2569.0,-39.0,,
2017-04-06,IF,,6,广发期货,,,1949.0,197.0
2017-04-06,IF,,7,光大期货,,,1752.0,-64.0
2017-04-06,IF,IF,7,国投安信,2028.0,147.0,,
2017-04-06,IF,IF,8,兴证期货,1362.0,-102.0,,
2017-04-06,IF,,8,国投安信,,,1605.0,-40.0
2017-04-06,IF,IF,9,华泰期货,1361.0,-51.0,,
2017-04-06,IF,,9,招商期货,,,1449.0,199.0
2017-04-06,IF,,10,兴证期货,,,1422.0,-42.0
2017-04-06,IF,IF,10,永安期货,1352.0,-2.0,,
2017-04-06,IF,IF,11,广发期货,1320.0,-94.0,,
2017-04-06,IF,,11,海通期货,,,1358.0,-38.0
2017-04-06,IF,,12,永安期货,,,1189.0,-16.0
2017-04-06,IF,IF,12,海通期货,1260.0,-209.0,,
2017-04-06,IF,,13,国信期货,,,850.0,-88.0
2017-04-06,IF,IF,13,申银万国,1188.0,-90.0,,
2017-04-06,IF,IF,14,招商期货,884.0,-58.0,,
2017-04-06,IF,,14,鲁证期货,,,709.0,-114.0
2017-04-06,IF,,15,建信期货,,,701.0,0.0
2017-04-06,IF,IF,15,浙商期货,858.0,89.0,,
2017-04-06,IF,,16,申银万国,,,634.0,-61.0
2017-04-06,IF,IF,16,鲁证期货,854.0,-39.0,,
2017-04-06,IF,IF,17,上海东证,668.0,-26.0,,
2017-04-06,IF,,17,南华期货,,,631.0,-13.0
2017-04-06,IF,,18,兴业期货,,,399.0,-5.0
2017-04-06,IF,IF,18,安粮期货,605.0,24.0,,
2017-04-06,IF,IF,19,国信期货,441.0,31.0,,
2017-04-06,IF,,19,浙商期货,,,369.0,-37.0
2017-04-06,IF,IF,20,光大期货,425.0,13.0,,
2017-04-06,IF,,20,华西期货,,,354.0,-52.0
﻿2017-04-07,IF,IF,1,中信期货,4080.0,-76.0,6968.0,74.0
2017-04-07,IF,IF,2,五矿经易,3712.0,-29.0,,
2017-04-07,IF,,2,银河期货,,,2926.0,45.0
2017-04-07,IF,IF,3,国泰君安,3362.0,-100.0,2796.0,21.0
2017-04-07,IF,,4,上海东证,,,2779.0,6.0
2017-04-07,IF,IF,4,银河期货,3060.0,-23.0,,
2017-04-07,IF,IF,5,中金期货,2720.0,-8.0,,
2017-04-07,IF,,5,华泰期货,,,2371.0,-107.0
2017-04-07,IF,,6,光大期货,,,1726.0,-26.0
2017-04-07,IF,IF,6,南华期货,2545.0,-24.0,,
2017-04-07,IF,IF,7,国投安信,2181.0,153.0,,
2017-04-07,IF,,7,广发期货,,,1709.0,-240.0
2017-04-07,IF,IF,8,兴证期货,1384.0,22.0,,
2017-04-07,IF,,8,国投安信,,,1596.0,-9.0
2017-04-07,IF,,9,兴证期货,,,1504.0,82.0
2017-04-07,IF,IF,9,华泰期货,1365.0,4.0,,
2017-04-07,IF,IF,10,广发期货,1341.0,21.0,,
2017-04-07,IF,,10,招商期货,,,1453.0,4.0
2017-04-07,IF,IF,11,永安期货,1316.0,-36.0,,
2017-04-07,IF,,11,海通期货,,,1359.0,1.0
2017-04-07,IF,,12,永安期货,,,1217.0,28.0
2017-04-07,IF,IF,12,海通期货,1244.0,-16.0,,
2017-04-07,IF,,13,国信期货,,,876.0,26.0
2017-04-07,IF,IF,13,申银万国,1175.0,-13.0,,
2017-04-07,IF,IF,14,招商期货,953.0,69.0,,
2017-04-07,IF,,14,申银万国,,,716.0,82.0
2017-04-07,IF,,15,建信期货,,,677.0,-24.0
2017-04-07,IF,IF,15,鲁证期货,903.0,49.0,,
2017-04-07,IF,IF,16,浙商期货,896.0,38.0,,
2017-04-07,IF,,16,鲁证期货,,,675.0,-34.0
2017-04-07,IF,IF,17,上海东证,653.0,-15.0,,
2017-04-07,IF,,17,南华期货,,,590.0,-41.0
2017-04-07,IF,,18,兴业期货,,,399.0,0.0
2017-04-07,IF,IF,18,安粮期货,638.0,33.0,,
2017-04-07,IF,,19,华西期货,,,388.0,34.0
2017-04-07,IF,IF,19,国信期货,439.0,-2.0,,
2017-04-07,IF,IF,20,方正中期,370.0,-9.0,,
2017-04-07,IF,,20,浙商期货,,,350.0,-19.0
﻿2017-04-10,IF,IF,1,中信期货,4108.0,28.0,7008.0,40.0
2017-04-10,IF,IF,2,五矿经易,3626.0,-86.0,,
2017-04-10,IF,,2,银河期货,,,2844.0,-82.0
2017-04-10,IF,,3,上海东证,,,2830.0,51.0
2017-04-10,IF,IF,3,国泰君安,3276.0,-86.0,,
2017-04-10,IF,,4,国泰君安,,,2747.0,-49.0
2017-04-10,IF,IF,4,银河期货,3044.0,-16.0,,
2017-04-10,IF,IF,5,中金期货,2722.0,2.0,,
2017-04-10,IF,,5,华泰期货,,,2183.0,-188.0
2017-04-10,IF,,6,光大期货,,,1715.0,-11.0
2017-04-10,IF,IF,6,南华期货,2493.0,-52.0,,
2017-04-10,IF,IF,7,国投安信,2169.0,-12.0,,
2017-04-10,IF,,7,广发期货,,,1712.0,3.0
2017-04-10,IF,IF,8,华泰期货,1356.0,-9.0,,
2017-04-10,IF,,8,国投安信,,,1632.0,36.0
2017-04-10,IF,IF,9,兴证期货,1311.0,-73.0,1455.0,-49.0
2017-04-10,IF,IF,10,广发期货,1293.0,-48.0,,
2017-04-10,IF,,10,海通期货,,,1323.0,-36.0
2017-04-10,IF,,11,永安期货,,,1208.0,-9.0
2017-04-10,IF,IF,11,海通期货,1239.0,-5.0,,
2017-04-10,IF,,12,招商期货,,,1064.0,-389.0
