date,raw_value,signal
2023-10-10,63695582755,1
2023-10-11,65933082390,1
2023-10-12,69160254161,1
2023-10-13,65564521799,1
2023-10-16,65760202518,1
2023-10-17,57894914826,1
2023-10-18,60803209325,1
2023-10-19,66069319841,1
2023-10-20,53984968098,1
2023-10-23,56655025062,1
2023-10-24,60381368655,1
2023-10-25,66610128669,1
2023-10-26,64323547521,1
2023-10-27,75879274981,1
2023-10-30,85654138188,1
2023-10-31,72452805574,1
2023-11-01,62675950859,1
2023-11-02,56402979023,1
2023-11-03,62095979523,1
2023-11-06,94552353339,1
2023-11-07,86429330543,1
2023-11-08,90739598054,1
2023-11-09,79806264572,1
2023-11-10,68559046498,1
2023-11-13,72544440115,1
2023-11-14,78657501593,1
2023-11-15,90153869922,1
2023-11-16,70599493118,1
2023-11-17,65816549312,1
2023-11-20,78890789043,1
2023-11-21,82435549598,1
2023-11-22,69550347808,1
2023-11-23,64680641512,1
2023-11-24,58648804307,1
2023-11-27,60603694908,1
2023-11-28,57264338158,1
2023-11-29,59737698107,1
2023-11-30,54071447043,1
2023-12-01,62995436191,1
2023-12-04,65063558822,1
2023-12-05,60234205383,1
2023-12-06,58030522374,1
2023-12-07,58191208158,1
2023-12-08,64635227314,1
2023-12-11,69811128719,1
2023-12-12,61367151223,1
2023-12-13,58463498440,1
2023-12-14,53862542715,1
2023-12-15,54012738169,1
2023-12-18,47382036575,1
2023-12-19,46357670470,-1
2023-12-20,45038038662,-1
2023-12-21,54088674095,-1
2023-12-22,54925810012,-1
2023-12-25,41789726577,-1
2023-12-26,42132169615,-1
2023-12-27,43487043179,-1
2023-12-28,71766264988,-1
2023-12-29,59944249471,-1
2024-01-02,58904082912,-1
2024-01-03,52487494504,-1
2024-01-04,46661696385,-1
2024-01-05,49023501718,-1
2024-01-08,45201082911,-1
2024-01-09,44356345881,-1
2024-01-10,42306648706,-1
2024-01-11,51404545179,-1
2024-01-12,45115855728,-1
2024-01-15,40264071159,-1
2024-01-16,45214533780,-1
2024-01-17,44774331590,-1
2024-01-18,59345144052,-1
2024-01-19,42461661745,-1
2024-01-22,49714434875,-1
2024-01-23,47740032359,-1
2024-01-24,56445842676,-1
2024-01-25,73294207839,1
2024-01-26,62197543587,1
2024-01-29,59003469205,1
2024-01-30,43959043664,1
2024-01-31,47473397573,1
2024-02-01,42609302395,1
2024-02-02,50044525584,1
2024-02-05,49476741265,1
2024-02-06,57140066625,1
2024-02-07,59994025772,1
2024-02-08,65828001076,1
2024-02-19,79371937977,1
2024-02-20,65333859637,1
2024-02-21,90147312150,1
2024-02-22,73300648923,1
2024-02-23,81789704732,1
2024-02-26,88366900022,1
2024-02-27,95368394010,1
2024-02-28,122821111694,1
2024-02-29,94367404246,1
2024-03-01,101637631700,1
2024-03-04,104129426801,1
2024-03-05,94325887571,1
2024-03-06,87784496336,1
2024-03-07,87575163064,1
2024-03-08,76813545357,1
2024-03-11,97592802823,1
